geo_id,total_pop,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,median_income
35043,140769.0,61920.0,2894.0,1732.0,54038.0,16879.0,59420.0
45085,106995.0,48574.0,50218.0,1328.0,4147.0,272.0,43792.0
45037,26769.0,15123.0,9708.0,70.0,1559.0,37.0,49200.0
29031,78324.0,67505.0,5853.0,1236.0,1788.0,96.0,51730.0
17027,37628.0,34442.0,1308.0,214.0,1166.0,104.0,65010.0
46035,19901.0,18110.0,160.0,68.0,568.0,423.0,47772.0
20169,54977.0,44169.0,1507.0,1243.0,6078.0,260.0,50515.0
37065,53332.0,19394.0,30485.0,55.0,2358.0,95.0,35516.0
19129,14957.0,14105.0,130.0,40.0,448.0,108.0,69177.0
38015,93737.0,83803.0,1950.0,613.0,2195.0,3472.0,69719.0
72021,182955.0,1139.0,226.0,94.0,181344.0,0.0,26017.0
13217,106497.0,50708.0,46165.0,1132.0,5733.0,169.0,53309.0
12061,150984.0,114195.0,13317.0,1929.0,18512.0,228.0,52336.0
27141,93231.0,85362.0,2045.0,1229.0,2369.0,468.0,85818.0
13107,22499.0,13355.0,7694.0,4.0,1003.0,11.0,34946.0
42005,66331.0,64441.0,591.0,193.0,492.0,19.0,49032.0
39117,34976.0,33588.0,363.0,22.0,504.0,41.0,56010.0
24013,167522.0,149855.0,5560.0,2998.0,5632.0,349.0,93363.0
48381,132475.0,96014.0,3726.0,2162.0,27678.0,410.0,67397.0
39041,197008.0,168906.0,6435.0,11579.0,4982.0,181.0,104322.0
39057,165811.0,139196.0,11531.0,4929.0,4622.0,180.0,67109.0
72025,131363.0,1081.0,92.0,21.0,130019.0,0.0,25006.0
12091,200737.0,148420.0,18978.0,5887.0,18118.0,937.0,62048.0
39143,59299.0,50206.0,1679.0,165.0,5822.0,154.0,51701.0
47113,97682.0,54942.0,36271.0,955.0,3692.0,56.0,46223.0
04021,419721.0,239869.0,17529.0,7075.0,125373.0,17488.0,55550.0
39103,177257.0,166613.0,2482.0,2165.0,3554.0,145.0,74243.0
37057,164664.0,132548.0,14843.0,2462.0,11516.0,482.0,47271.0
47165,179473.0,152093.0,12587.0,2282.0,8434.0,498.0,64631.0
26037,77896.0,70149.0,1349.0,1205.0,3506.0,95.0,67482.0
13015,103620.0,80701.0,10962.0,1032.0,8631.0,176.0,55452.0
39025,203216.0,190326.0,2844.0,2472.0,3822.0,300.0,64822.0
35013,215338.0,59223.0,3598.0,2210.0,146485.0,1473.0,39164.0
27013,66322.0,58588.0,2287.0,1497.0,2305.0,226.0,55861.0
47065,357546.0,254697.0,68493.0,7114.0,19538.0,603.0,53035.0
22071,389648.0,119323.0,229914.0,11163.0,21403.0,499.0,39576.0
72055,16783.0,142.0,0.0,0.0,16618.0,0.0,13242.0
72083,8599.0,50.0,0.0,0.0,8549.0,0.0,13435.0
28055,1328.0,513.0,799.0,0.0,16.0,0.0,25776.0
31009,480.0,480.0,0.0,0.0,0.0,0.0,50870.0
02282,689.0,292.0,2.0,57.0,50.0,189.0,65833.0
28109,55149.0,45145.0,7037.0,183.0,1673.0,87.0,45820.0
37075,8557.0,7428.0,13.0,0.0,129.0,898.0,36525.0
29025,9049.0,8569.0,47.0,46.0,194.0,54.0,48033.0
46137,2814.0,663.0,0.0,15.0,11.0,2105.0,37143.0
31135,2907.0,2767.0,8.0,0.0,117.0,0.0,62469.0
20201,5525.0,5197.0,14.0,0.0,189.0,6.0,48889.0
37111,45109.0,39462.0,1614.0,337.0,2700.0,173.0,40913.0
13249,5211.0,3380.0,1545.0,0.0,268.0,0.0,41276.0
38009,6589.0,6041.0,60.0,15.0,148.0,232.0,59882.0
19047,17132.0,11401.0,428.0,337.0,4758.0,40.0,53609.0
31041,10830.0,10266.0,25.0,80.0,328.0,3.0,49891.0
29063,12564.0,10557.0,1228.0,26.0,303.0,90.0,50000.0
48131,11355.0,1028.0,191.0,0.0,10135.0,0.0,37382.0
05077,9398.0,3845.0,5294.0,13.0,167.0,20.0,28367.0
19159,4984.0,4767.0,3.0,47.0,119.0,18.0,52005.0
08099,12052.0,7172.0,134.0,41.0,4532.0,54.0,40097.0
29186,17871.0,17092.0,316.0,102.0,203.0,0.0,56234.0
30033,1141.0,1139.0,0.0,0.0,2.0,0.0,45893.0
56043,8129.0,6666.0,1.0,0.0,1153.0,29.0,53426.0
06003,1146.0,678.0,9.0,8.0,105.0,294.0,64688.0
20185,4214.0,3523.0,25.0,12.0,560.0,43.0,48563.0
29033,8843.0,8384.0,152.0,19.0,138.0,21.0,42149.0
31069,1860.0,1755.0,4.0,0.0,81.0,8.0,44471.0
29045,6800.0,6598.0,23.0,28.0,13.0,24.0,47955.0
18123,19141.0,18035.0,546.0,95.0,260.0,34.0,51064.0
37103,9695.0,6041.0,3013.0,19.0,445.0,35.0,36892.0
20095,7470.0,6984.0,21.0,1.0,254.0,42.0,58483.0
19079,15110.0,13495.0,206.0,459.0,901.0,4.0,56273.0
48253,19891.0,10613.0,2842.0,70.0,5447.0,30.0,45694.0
22049,15926.0,10720.0,4771.0,87.0,257.0,12.0,38523.0
13037,6428.0,2097.0,3908.0,34.0,299.0,0.0,31725.0
21053,10211.0,9826.0,43.0,19.0,289.0,0.0,31115.0
05039,7432.0,3957.0,3088.0,26.0,229.0,31.0,36628.0
13271,16115.0,7922.0,6188.0,5.0,1893.0,9.0,30288.0
22013,13668.0,7436.0,5884.0,19.0,26.0,6.0,30300.0
30001,9393.0,8542.0,6.0,43.0,421.0,234.0,44809.0
05105,10322.0,9513.0,186.0,0.0,297.0,60.0,46071.0
02150,13649.0,6753.0,27.0,3141.0,1219.0,1767.0,78281.0
