geo_id,total_pop,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,median_income
06093000300,4185,3385,21,71,393,136,46161
29161890500,3811,3570,34,24,82,40,45761
40143001700,2588,1594,297,64,362,161,47727
26075005700,2818,2428,147,49,49,27,53900
18071968000,5153,5059,0,7,0,55,57282
48467950100,5284,4726,19,4,477,40,47969
35045000302,3491,2101,8,22,499,702,56023
40111000500,3925,2838,229,0,19,373,60652
53009001100,3347,2752,173,117,74,121,52670
22017024102,3676,2463,1028,23,33,38,58084
29059480300,6728,6568,0,22,41,71,53275
20191962600,2446,2080,0,35,204,55,53900
04013618500,4108,2683,278,30,883,202,52083
37153971000,4383,2016,2135,0,73,85,32088
36005039902,5346,269,812,0,4145,41,33075
53063001800,2747,2264,59,11,129,69,38947
26127010600,5453,4971,5,30,335,69,47891
06107000900,9402,1766,70,516,6523,223,31117
06071011403,3176,2369,0,69,708,30,41710
26163543400,3549,150,3139,0,47,83,48250
34039034600,4469,190,3005,18,1140,57,58281
44007000200,7035,726,766,184,5099,152,41000
32003004923,4735,1561,243,553,2194,90,62955
02180000200,4085,1177,69,20,247,2083,81429
53011041331,2858,2153,5,121,408,33,65000
27001770300,3451,3226,27,14,90,42,41349
34001010600,4153,1785,926,303,1066,29,50227
40125501003,4633,4063,18,25,93,349,61339
32003003644,5452,1332,1489,481,1902,115,50625
48037011600,5278,3847,761,85,356,99,41053
06099000303,6198,1752,34,217,3985,49,64167
40153953200,4711,3794,144,0,466,92,74063
40135030202,4975,2907,161,9,148,1113,34828
47107970200,6229,4737,735,67,359,50,25313
49049003205,4298,3563,0,12,566,38,66154
04005000500,3619,2079,20,10,916,397,58750
39167021300,5317,5006,7,41,111,53,43836
37179020501,5691,2333,1389,126,1726,33,48873
02170000900,3161,2621,1,147,128,85,56295
27143170200,3710,3341,38,27,254,27,57298
48233950900,4141,3122,111,18,756,73,60599
32031002615,3841,2073,41,315,985,75,61429
31067964600,2781,2693,0,0,16,63,75536
37197050501,6790,5383,174,23,1052,54,44000
13157010300,5443,3670,918,26,632,46,50743
06071000208,4942,849,64,202,3633,32,79078
41057960600,2254,1983,0,4,126,109,60994
06097153104,3890,1033,75,24,2573,30,44091
53049950800,3089,2691,0,30,247,27,40313
04013082024,4295,1540,270,97,2140,204,58717
04013421001,3862,2264,176,10,1311,70,34880
37145920300,5434,2123,2639,24,592,27,26615
37147000701,3720,653,2875,33,71,30,22073
51710006605,2894,1402,597,206,207,85,54000
37093970300,5157,1336,2780,60,560,215,29788
06067007429,5000,2090,977,323,1073,84,48381
06037910808,3385,2223,13,89,745,150,101635
48187210608,4973,2200,67,0,2590,52,57042
40113940005,4293,2994,355,106,120,315,47205
11001007803,4232,103,3718,9,334,27,40933
47093003000,5162,3382,506,164,371,85,33685
20013480600,2947,2200,54,26,76,470,52697
27145000601,3414,2474,654,83,64,76,42015
39035177302,2504,2305,47,17,15,104,53190
48429950500,3372,2897,103,7,299,66,46883
41027950400,5899,2274,13,21,3429,72,62066
13245010903,4831,2838,1492,0,315,45,59659
04013422205,1622,1094,7,21,372,54,80139
48201253300,3524,1764,288,106,1339,27,83179
06103001100,7749,3633,61,24,3753,76,40574
06069000502,6975,1323,19,116,5384,82,84583
04017963800,4642,3718,64,33,469,212,44523
48029131505,5257,519,1674,54,2841,28,57143
32003003260,3449,1799,363,245,878,43,49447
32031002619,5579,3217,158,71,1888,33,58083
06031000405,7067,1976,363,499,3972,82,42854
40041375601,3626,2461,17,15,85,739,41708
49053270901,4047,3644,134,20,141,99,54597
01097007103,3141,2718,230,6,83,39,56128
37087921100,2448,2286,61,17,20,64,51774
36005033202,4218,692,1078,36,2326,33,49338
27169670200,3256,2822,18,54,143,37,48715
35035000305,4212,2062,337,27,1735,42,43668
35045942802,6751,86,12,11,134,6456,42895
29215480200,5192,4969,33,9,41,70,36544
06073021304,2571,1813,52,84,490,73,119020
02170000706,6515,4993,17,41,467,320,77993
04005000800,6122,3368,176,64,1302,898,31406
01071951100,6897,6266,71,10,111,31,43125
48029121505,5619,2039,1032,158,2104,62,61128
17195000100,3909,3689,0,0,164,29,73523
40143002500,3507,2088,714,83,316,185,38150
40027201904,4571,3048,270,453,489,43,64615
10001041900,5320,4628,193,9,124,51,59050
41051008302,4515,2082,271,1180,761,35,40820
56013000100,3748,3103,15,0,156,282,50739
01099076100,6244,4722,1187,35,18,43,35777
37085070100,4626,2578,1611,11,249,86,32629
51770000400,5383,3830,824,102,544,33,47465
40073958400,2514,2309,0,0,58,87,69531
40131050601,3356,2321,44,85,308,345,55089
12071030202,6855,4824,164,0,1608,36,45808
37013930400,4656,2158,2005,0,347,101,31398
53033028801,3260,1672,201,278,747,40,63692
40119010600,4961,3770,194,160,32,283,29600
51049930100,5984,3784,1954,35,14,77,45707
32510000501,6040,3880,0,103,1929,68,55833
05033020204,4969,4363,76,231,197,44,55885
42059970501,4665,3278,924,9,283,28,77019
06037573202,6220,264,853,1137,3775,156,46923
42127960900,6692,4606,1208,53,635,60,55775
36103146608,2706,1931,0,38,594,108,90250
04013104219,3237,2173,196,100,510,57,69352
24033801701,4401,122,3845,71,263,37,72744
37129011300,1816,1305,245,17,80,85,35938
48255970300,7209,1496,1121,4,4397,32,42266
41033361000,5184,4643,0,152,278,38,49095
22109000401,4897,3857,715,23,211,78,59157
40125501004,4564,3391,127,31,195,582,63350
40027202005,6348,3857,469,227,1125,216,49750
55009021303,4145,3451,329,153,107,36,41756
12001001908,4649,3142,965,334,109,45,48885
37087921200,5459,4980,32,61,71,110,45575
40143007000,2962,1928,458,86,158,142,37602
31109000900,3576,2444,228,483,335,73,42312
29095013003,5298,1049,3514,20,453,30,43889
02090000600,4371,3012,245,159,436,204,87634
40027202007,4226,2941,314,70,585,136,65313
27119021000,3681,3244,62,33,134,42,47455
48181000600,3598,2905,34,15,446,94,57955
47125100602,2514,2137,172,0,164,28,46925
20111000100,5074,3498,300,129,773,58,30339
53033011002,4765,401,1523,2524,132,91,53300
22047953101,6050,1798,3706,0,326,55,47883
30111000901,3836,3136,0,32,309,147,48841
37067002807,5427,3338,1144,0,762,144,51893
06059099402,8654,1617,33,806,5699,328,48864
29077005800,5712,4196,593,45,573,47,35210
27053108600,2998,1121,447,26,1299,83,50398
51710005901,5654,713,3556,337,871,45,40938
53009001200,3612,3074,0,36,244,41,42450
40109103200,4547,2060,1264,59,432,352,58250
46065978000,3277,2788,13,0,92,288,71375
26041971100,3173,2893,4,8,22,105,40923
04013523002,5745,2034,277,167,3211,34,50159
17041952100,3918,3626,56,19,121,44,57877
56003962800,5372,4686,36,37,502,52,53942
37021002605,6862,5909,127,49,570,36,50259
13321950200,7253,4973,2204,0,3,73,49004
49049003203,3611,3415,11,12,105,38,92232
04013422222,2262,1696,68,149,253,58,85278
09011693700,3147,2556,99,193,151,40,109375
21059001401,5614,5088,134,7,150,66,64097
53077003100,5370,4333,162,52,427,99,61958
22115950100,5303,4864,137,53,153,39,49693
45017950100,5179,3270,1340,0,411,65,49211
37025042402,6186,3062,1958,86,646,287,45788
40123089000,3893,2646,0,12,174,553,58967
08101000904,4035,1942,3,31,1944,31,43941
20087020200,4121,3896,33,0,87,38,60087
27149480300,3278,2815,86,58,266,34,63397
36103190502,2497,1888,28,50,440,28,100489
39093021100,3411,2972,38,0,256,31,70373
50007001100,2151,1857,74,46,45,32,95128
06037405900,4027,666,140,494,2604,27,66250
06065043228,3506,1678,168,252,1274,27,68214
39155933002,4432,4119,89,82,28,63,65989
06029004902,8541,310,1,1993,6176,61,52035
40065968500,3955,2540,437,137,655,65,56055
40017300202,5107,4042,70,11,493,286,62415
36029015900,4306,4141,23,24,62,47,51643
48367140408,4840,4368,16,0,420,27,74208
31055007303,3084,2715,174,19,26,28,86777
32003002937,5707,1158,786,773,2853,41,45455
48217960200,4488,4106,11,4,216,28,59265
06007000300,4784,3204,233,38,1048,96,28513
40123088600,4876,3141,79,0,248,521,54028
35001003725,4096,2662,63,0,1162,130,54323
42077001401,8735,2056,1080,223,5023,36,53080
27137001400,2613,2190,54,75,27,43,32089
53053061002,4366,2361,603,657,337,80,37165
45013000200,6074,2268,3342,15,83,225,36379
04013112511,10123,1682,614,155,7178,211,70197
49035114700,4558,2327,25,216,1669,37,63275
37171931200,3985,3668,166,29,17,54,55724
01101001900,3037,2490,261,35,135,32,46111
06029005203,4830,4315,46,4,126,151,38101
27053100200,3594,2006,1206,18,201,30,42246
48029171913,6403,780,755,113,4665,74,42236
40013796002,4719,3209,64,31,144,896,48682
08031001101,2652,961,95,39,1408,76,55568
26125124500,6194,5733,99,21,236,36,50634
12065250200,4114,2823,1126,1,81,36,51725
19113002400,3919,2984,494,54,199,35,48553
32003001300,5422,1392,144,162,3359,65,52832
06103000100,4685,3550,7,34,817,81,46371
15003008405,4296,381,114,2091,532,43,117500
41039002903,2647,2110,65,89,98,49,81487
36073040600,7435,5982,928,49,369,35,54688
48181000303,4464,4097,0,34,208,81,42143
12001001515,5207,2705,873,653,770,58,18444
12117022004,2486,1897,118,11,295,56,44738
06005000303,5249,4349,7,48,611,82,66828
26055550300,6968,6275,286,75,69,106,60873
05131001303,6852,4885,469,408,872,67,48559
05143010504,7286,6522,5,305,284,32,61193
40027202302,5499,4506,25,0,320,490,65768
08029964600,3527,3149,0,7,169,135,44044
53033030312,4777,2334,514,429,748,68,63897
29169470286,4103,2894,278,71,461,56,70487
37017950300,6577,3688,1791,35,982,64,31711
06065044904,5227,1894,232,375,2259,169,57500
40109106602,2694,1659,244,147,378,47,40199
12109020200,2601,2254,96,45,115,50,43254
41071030501,6695,5221,324,59,611,106,61594
04019001801,5140,2463,386,449,1647,152,30068
37119006009,3559,1035,1856,156,321,49,56184
06039000104,4430,3267,0,325,693,31,55733
36081053100,3409,1939,52,167,1213,38,73000
01003010400,4678,3969,376,14,159,61,52538
02090000200,3425,2294,124,40,207,487,61458
40143007507,3590,2711,109,39,264,107,64767
48113017306,8339,2087,2713,80,3408,51,77976
01125010403,3968,2148,1520,22,223,34,41289
53063001400,5878,4251,328,171,559,162,37531
51630000400,3555,1804,1114,52,331,43,61736
36093020600,3542,2609,586,0,118,43,57582
40051000600,5664,4592,65,50,329,335,56335
12105012129,7672,4479,1133,141,1551,71,60196
06065031200,7130,2824,42,229,3958,77,70496
06001437800,4730,988,284,1352,1817,34,92930
25005645102,5944,5818,19,0,60,28,86667
41047002800,4071,3352,0,77,444,28,75486
06065045103,3403,2389,183,123,660,27,48036
26021020200,5334,4314,630,0,125,29,46367
35001004737,7285,886,305,23,5669,253,56278
13127000401,7777,5924,772,116,793,54,51978
53031950400,4205,3757,0,39,147,32,55000
44005040500,4326,2216,323,288,1099,131,39453
38055960800,4273,4035,16,0,151,38,74205
30111001200,2962,2461,70,22,266,72,61237
06037123510,4913,1871,123,233,2375,59,47292
26103002900,4142,3698,30,220,0,45,59375
04001970502,3965,2946,13,0,387,604,64647
30111001902,4131,3873,0,0,129,51,62500
04013111201,5927,2524,676,107,2270,84,39160
06019006405,5306,3879,31,237,979,83,72500
40143003100,2170,1614,123,57,84,95,46449
17111871202,6000,3926,0,284,1617,56,65212
45083022700,7326,6649,230,0,343,30,60380
06101050601,6069,3061,3,1484,1294,55,70372
27037060301,4456,3216,43,139,767,33,53078
40143007413,3879,2645,181,150,348,179,72857
55005001002,5593,5369,20,61,95,38,55181
06047002302,15488,2669,138,552,11445,50,59415
41015950400,4975,3947,3,0,711,62,33943
13139001607,5729,4158,428,107,705,157,67330
47141000900,6116,5474,130,34,201,146,45075
37001021300,6123,3857,1734,51,291,36,56042
06089010702,3618,3092,9,69,214,40,66174
53033009300,2637,1399,293,520,140,41,85750
46013951700,4687,3905,49,145,200,257,62822
29029950800,8040,7657,42,51,38,84,52419
01001020900,6401,5317,822,25,33,44,62216
55025002401,3494,2689,239,179,261,28,71101
35015000200,5886,3651,30,89,2026,52,84077
36103146612,5072,4284,156,12,450,84,124821
53061051803,6856,2885,336,801,2022,29,54188
28049011103,6233,1646,4466,0,26,28,61875
41039001801,6274,4731,29,132,755,168,72315
21079970100,6928,6466,10,0,253,65,65938
55079003400,6160,1840,3328,225,154,171,40183
12009064126,4203,3399,71,136,540,31,65060
04013812400,4479,2735,267,654,581,28,98693
36061000600,9731,462,713,5509,2917,130,18650
45071950602,6178,5407,439,11,268,53,70023
55071000100,5353,4960,55,116,67,134,42633
27037060737,4970,3611,491,269,461,39,46860
11001009203,2998,503,2046,10,276,33,72750
06099000202,8058,4685,52,492,2598,27,64621
04013522901,4414,2386,241,409,1180,126,59138
48277000900,4954,3778,398,156,317,52,52917
39009972900,5670,4742,140,358,182,49,41866
49035114200,4990,3741,180,353,452,53,78737
36081026700,5894,342,63,2447,2866,59,48005
53033030306,5527,3099,631,636,680,104,89736
13013180103,5395,4102,379,316,540,32,83450
06059110202,7695,2057,171,1684,3193,93,56949
53055960500,3070,2679,14,37,220,58,59934
35013001203,4850,2224,25,111,2336,40,35156
22011960500,5106,3899,843,51,161,29,50071
12011020319,6418,3481,839,74,1604,59,91087
22073010102,6741,2723,3614,28,346,30,31068
53063003100,4794,4005,318,125,131,93,42056
37093970101,9925,3642,4047,81,1519,120,51756
12011080500,7519,327,5726,81,1183,52,28415
29095014903,5321,4993,2,51,138,43,93822
08059010000,5607,4357,184,279,642,66,46434
53061041901,5544,2985,274,1084,747,35,71033
27145000401,5666,4005,1332,74,74,51,46891
37191001101,7336,5541,1112,37,524,89,43583
41071030201,6947,5058,36,248,1081,148,47717
37035011102,7876,5511,521,732,897,33,52667
40017301009,5502,4106,246,161,530,193,77455
36047025200,4921,1895,119,1770,992,37,58188
36047043600,4678,2609,54,1108,713,42,57163
23011010600,7360,7127,22,63,38,69,58779
39049006931,7266,1695,3956,377,739,76,42992
53053070312,6452,5136,137,205,520,46,110528
01077011604,7106,6658,131,32,192,30,78287
51185021100,5326,5043,2,99,121,61,49640
39035107101,4771,2322,1921,31,343,35,85549
17093890302,6318,5090,200,43,935,50,81230
48121021726,3424,2763,88,76,345,32,129758
48071710100,8726,6818,541,0,1062,44,76944
48157675600,7315,4257,17,66,2941,34,80398
46081966600,4837,4302,72,73,95,176,53571
02020000101,5709,4644,63,119,240,209,112575
41067031614,5547,3258,97,954,875,50,85543
05143010403,7410,4484,45,157,1955,104,46802
47037015802,6174,2983,1323,179,1303,123,38076
08059015800,4152,3076,13,301,618,70,65000
53033026700,5291,2972,197,397,1003,84,83919
48121021408,6246,4196,466,156,1070,29,80446
42043022900,8600,4001,2576,260,1310,45,52489
48167721300,5444,3800,111,182,1133,130,66297
04013813000,4663,2999,39,1034,312,38,104961
36047050300,2591,1582,53,181,548,89,89625
40109108107,2785,2321,25,47,102,54,128672
48453001752,3795,1925,96,1065,520,51,36900
48303001705,6281,4745,381,242,812,33,56083
53053062900,7410,3766,1106,524,1287,106,54967
48209010400,12008,4795,539,174,6253,55,49521
17073030300,7039,6827,67,53,0,40,62476
36047049000,5373,2589,402,1163,925,60,54787
53037975100,6372,5977,46,20,160,27,56144
49035110102,4245,3868,51,52,138,81,125682
48201421700,4751,1755,352,588,1876,45,58669
37019020507,7598,6635,629,0,94,39,55000
53011040809,5869,4452,76,353,745,31,68723
19113003002,7782,6986,292,55,99,99,56232
06059052528,3896,1358,12,1553,768,57,103167
06037197700,5146,886,151,2250,1589,90,44719
35001004717,7987,2468,318,199,4139,664,50951
40143007636,4106,3215,94,187,314,129,86058
12011060114,6276,1437,2944,186,1392,46,64292
48423002200,6081,4952,89,0,862,37,78913
08069002011,5213,4677,0,70,334,57,91667
51700032211,6686,3429,1132,444,475,62,79647
20209044803,5932,4328,763,54,349,39,86557
06037132300,7601,1664,103,1130,4495,89,42708
48303001903,5775,4395,91,75,1053,69,85099
53061041703,6041,3674,264,1086,625,33,83199
18105000402,5024,3994,235,329,259,45,45596
26125132100,5916,5452,104,53,206,63,64623
53061051924,7185,4503,96,1627,500,95,87750
09001020100,5006,2549,1064,439,773,49,52451
40027201507,5962,4851,82,235,133,261,65319
53053073125,11811,8241,532,641,1327,245,81295
55009002001,8669,6191,190,330,1524,93,53275
51099040300,8085,6316,890,152,268,63,86429
35001004746,8590,3242,532,63,4271,248,68005
20091053411,5070,4369,150,261,135,47,109293
48439105008,9147,4044,1102,1079,2255,52,64179
53033001200,7124,4359,715,1054,477,28,45925
47125101903,9952,7119,1736,140,447,141,67227
01115040501,10917,10235,181,19,369,113,67432
31109003706,6776,6273,42,122,90,73,58735
48113019040,7123,1479,2083,2206,929,34,60345
53063010700,7262,6140,17,458,481,45,103531
13153021103,11755,8175,2057,383,895,58,95965
06037621004,4247,3453,3,200,389,38,121384
55087012601,9759,9301,62,96,132,33,96836
41003010100,9178,8214,0,165,523,90,95325
12095017501,13513,4722,5534,769,2060,33,52240
30031000503,13889,12563,12,319,449,69,64375
42003412001,9210,7040,169,1322,297,45,109369
13135050216,10623,3543,1153,4288,1373,50,81239
24031700311,10348,3408,1672,3809,1039,78,136563
48157673101,70271,31214,5528,15178,16304,902,149657
06037480704,4726,1682,39,1554,1038,41,79621
48329010106,5809,3446,577,97,1624,43,62172
02020002301,7307,5027,197,1029,327,455,124318
48113013005,3556,2923,55,27,404,125,88232
25021416400,5948,5219,0,543,41,44,124961
06067001200,3314,2139,304,174,576,37,45184
20045001202,7646,6457,424,119,371,174,82763
48113019100,6696,3285,695,1291,1226,52,61333
53055960300,4747,4345,14,58,172,42,75735
18057110512,4731,4427,84,0,53,49,90750
41067030401,4604,3476,82,238,617,58,53794
04019004411,8181,2831,291,389,4509,121,58628
55009010100,5783,5510,0,60,77,60,72627
48029121905,6039,3209,437,359,1835,53,94279
34031116500,8105,6078,199,426,1262,40,89471
06071001903,11784,2960,661,3195,4223,34,95115
05143010102,9440,8090,99,451,512,152,93614
12103024511,9222,6133,1242,418,927,49,49402
22017024000,12175,10561,751,286,403,76,114386
48157674700,15077,5085,2568,3889,3073,31,88696
39049006230,17721,11330,590,4757,831,47,75941
47187051202,28571,24678,1102,302,1904,102,100948
53033026400,6198,2194,931,725,1913,34,53877
12057011516,2699,1460,128,160,867,39,64727
48187210706,5684,2318,323,187,2369,55,53969
40031000501,6673,3612,1324,181,676,89,50040
53063004602,3164,2345,10,99,365,100,66944
08059010305,3766,2699,49,83,725,74,60593
30043962202,3877,3430,0,3,190,83,56188
41039000402,3269,2903,0,8,233,42,64571
41003010600,5296,3783,38,702,431,58,23940
27035950800,5102,4840,9,13,101,39,68779
47031970400,6827,5816,82,81,501,33,50922
27037060726,2818,1820,342,420,122,34,63090
04021001710,5159,2977,365,61,1393,82,69509
16027021700,12381,6767,55,89,5130,160,43165
37119005918,3566,1506,890,349,711,53,75568
53015001900,5713,5383,48,0,158,69,73932
55035000200,5204,5075,11,8,36,35,68417
55087013100,5939,5346,15,0,85,276,62535
40109107405,5207,2744,1541,290,334,80,69231
48365950400,6511,4016,1756,14,692,29,51220
49035112302,3904,3494,44,37,186,34,72065
41051010306,5109,3693,108,318,821,98,71567
35013000900,6962,1557,372,283,4438,198,21813
12127082503,5994,4609,531,0,707,125,41311
06059001802,7965,1121,186,888,5380,36,52701
55059002300,6156,5091,449,0,439,72,70779
12011040602,3084,2593,1,0,393,34,71333
29097010500,4887,3976,159,140,108,63,46146
26093744200,3684,3310,29,53,192,64,85625
29145020501,4247,3719,121,76,80,111,63929
53033009100,2464,514,123,1514,110,70,34650
29037060800,5788,5530,6,121,0,76,65861
37101041501,7311,5824,601,46,529,157,61265
54035963700,7561,7284,0,57,0,192,59244
32003002845,4655,2146,217,344,1389,27,53182
02020001602,4450,2433,196,404,200,562,78619
53033011700,5379,706,1456,2231,365,30,83786
12127091024,7645,3543,1187,119,2545,137,47930
29025950200,6555,6198,37,42,163,41,50380
27039950100,4408,4192,10,9,125,38,98056
42011010902,4092,2751,313,132,839,37,56217
48029190902,3999,1114,169,15,2612,64,67159
48217960500,5958,5058,152,0,603,36,51850
36067003200,3165,1666,766,416,135,30,22238
29021000200,4171,3930,53,11,60,66,63410
29189214900,6343,3564,1440,189,1080,38,46607
53029971500,3481,3234,30,26,52,34,74943
31055007309,4635,3292,616,55,440,35,75978
53053073302,4441,3808,69,9,289,72,71146
05139950700,5182,3193,1753,73,27,88,44190
26163557400,3250,3105,49,37,0,33,97941
53053073301,5527,4157,69,94,565,102,51076
22011960700,8490,8189,116,0,123,36,62183
47011011300,7920,7701,40,51,26,35,54797
29167960300,8212,7757,74,11,170,71,45467
37049960500,7546,3566,2643,145,834,60,36274
20045000901,6588,3908,697,423,576,323,32604
04005000200,3850,2702,7,148,636,289,67692
02020002602,6169,2844,480,1158,724,311,102675
06059063604,4375,1597,11,240,2336,33,64359
48141001301,3883,1301,47,59,2317,46,84688
29145020502,5283,4701,89,18,230,62,49982
04013810000,2517,1532,133,419,231,83,108231
25009260900,5188,3581,55,76,1391,27,44239
40143008700,3109,2357,263,25,202,69,58672
48463950200,7951,2885,18,150,4788,105,42686
06065045304,10633,3159,313,310,6476,105,83271
51161030204,6484,5191,637,99,245,28,53169
53071920702,4213,3318,50,71,584,37,55313
25001015002,4190,3281,261,87,24,450,57117
41043030902,7600,6923,31,71,170,144,58952
06071002023,5879,2273,357,355,2419,44,63469
18089042505,7247,2658,2947,180,1208,62,56422
53033031705,4271,2934,209,597,214,28,110551
06071025000,9086,4452,1703,846,1420,29,53333
27163070206,3629,3410,6,75,53,33,118333
06111003300,9437,1376,133,143,7476,220,72520
29189216100,5752,3452,1102,476,395,55,38320
16039960200,8943,7270,211,133,783,112,57625
37125950302,5010,4367,339,52,54,111,72969
41039001101,5911,5103,0,73,336,89,66115
44009051305,3727,3472,19,91,6,34,78973
06037402402,6557,948,207,930,4270,35,53906
53025010902,10404,5769,149,109,3821,190,48079
06037480302,4593,856,177,2011,1370,51,64028
53033029502,7516,3571,858,2274,336,70,96917
08005083700,4118,2596,411,694,288,36,88500
06071008402,6916,4032,68,346,2266,37,85385
27013170200,6143,5373,211,115,343,65,80061
32003005313,5399,3641,247,355,757,40,81121
35049001303,7419,1821,151,50,5187,33,60342
06037408704,3305,235,168,1901,830,108,45000
08059009851,3958,3409,10,151,298,52,112727
06001423300,3764,1565,1136,299,472,29,78750
30029000601,4926,4605,34,20,102,129,71419
04013422621,4617,3292,62,435,571,167,100000
06093000900,7281,5317,326,249,976,99,51711
08031003203,2954,2740,11,21,82,40,177813
55009940002,4552,3736,46,114,36,440,89667
53033028300,5241,2225,656,1463,532,32,83897
47125102004,6020,2820,1758,346,730,61,54090
12095017902,6704,4779,939,157,651,30,57126
04013105004,3611,2839,0,390,227,61,233816
04013318900,6825,3734,411,238,2042,183,45216
48355002704,5681,2386,172,591,2079,108,36657
20177003606,4706,3616,164,279,273,45,69289
22105953700,11421,9875,1010,0,238,76,53587
04013061012,8544,3713,384,712,3069,211,77110
53073010401,9005,7253,63,481,731,44,69496
45007010104,8413,7475,719,20,13,41,80068
36047050100,3174,2127,105,212,581,76,99083
37183052406,7177,3512,1223,531,1426,92,46078
06059042113,4212,3472,35,74,519,30,109205
01077011501,6958,5842,763,117,121,79,56537
42017100808,5031,4629,41,140,173,33,101691
04013111300,5875,2707,271,95,2324,72,53750
37133001200,10681,6549,2407,208,719,62,57605
30111940000,7934,6600,44,51,333,800,76506
04013216850,4332,3297,19,527,350,59,79781
51059480901,7251,1819,509,1083,3491,79,110337
05119004219,5748,4586,518,282,231,51,109688
12009071332,14631,8064,3294,338,2488,89,55260
06059042310,8415,4999,0,160,2787,49,64146
28059040900,12675,10372,664,102,664,34,71306
34003002300,5819,3782,32,1579,320,51,127386
39153531500,8202,7731,60,81,16,49,81332
06037651402,6450,2404,17,2556,968,81,105909
42003475304,5433,4925,39,225,13,36,89300
06037621001,4457,3220,25,287,571,69,127750
06001450744,6055,3744,105,1528,424,27,144618
21067004208,7136,5024,298,1337,275,53,99063
47157009500,5716,4934,401,44,246,65,64080
17143003401,10847,7419,440,1975,520,193,89411
06065041409,16784,7665,721,2821,5172,80,113380
41017001100,12225,10964,28,321,467,75,77699
48201555702,15762,9757,1429,1635,2531,58,133000
53077002802,8706,5976,32,271,2209,157,70518
37069060600,9525,7016,1464,95,587,88,55833
38017001001,5448,4210,226,283,543,39,44706
06079010201,7264,5172,17,140,1793,53,75265
51041100507,6636,3852,1531,96,870,46,91518
39089759100,7355,7011,14,89,70,58,76776
41067030801,6977,5033,100,215,1071,58,56354
25017383600,6274,4039,740,524,639,123,90143
26077002101,7910,7152,29,192,398,34,70603
45079011301,5517,3390,1555,224,96,105,51411
37179020311,7615,5682,695,282,825,60,75991
32003002843,11100,4784,1264,2050,2134,43,77876
39153532902,9322,7518,991,184,234,55,64310
46099001803,8723,7639,229,188,408,87,85970
08041004503,15045,8482,1735,633,3176,77,73786
48121021406,7674,4960,321,489,1639,150,97127
23031035000,7420,6533,47,260,138,135,86623
06065050300,13409,5410,839,2077,3971,140,98816
17031804310,9141,5009,201,1696,2136,44,95439
06037650300,7147,1974,469,2271,1943,48,66111
34023001504,5690,1063,415,3751,265,94,103846
08039961204,8152,7053,82,113,698,82,122218
37101041102,13057,10319,1820,62,463,248,78875
22055001407,6227,5741,118,101,124,47,86635
53033003100,6452,5384,0,229,516,75,123698
48061012504,17713,675,0,176,16640,222,52127
13067031313,10161,4170,4312,461,809,38,114564
19169000100,11797,9587,11,1504,432,45,93056
39165032005,12139,7364,478,3589,281,58,88264
38017040500,42926,39216,1094,1021,574,63,84325
26065004494,3360,2245,191,550,127,31,
08041003802,4608,3611,357,118,395,40,
12073001300,5114,3187,773,98,930,29,
26107981300,1918,1549,174,24,63,33,
35049980000,877,149,40,0,637,45,
27163070802,411,137,157,8,16,76,
55009021100,1105,320,576,21,91,97,
04013113400,334,129,46,3,110,35,
51121020100,8489,6867,320,569,470,50,
37133000500,1627,914,186,29,386,27,
04027980005,373,37,9,0,296,28,
06025010101,4047,240,828,59,2770,54,2499
42119980101,3448,776,1551,33,780,132,
36067940000,134,0,0,33,13,88,
06073006300,3715,2260,310,53,953,37,
26033980200,1467,392,834,31,89,39,
06031981800,3356,812,403,40,1895,90,
31109000600,6130,4811,281,519,372,27,
06029004601,4061,756,1014,103,1940,37,
27163070801,1043,368,434,27,32,141,
30101980000,577,410,8,0,28,119,
36047001800,1959,276,695,35,867,34,
06109985202,2465,686,649,74,833,61,
06019007901,3298,666,114,112,2068,69,
25015820400,13056,9188,545,2129,822,52,2499
26161422900,2200,1123,754,6,165,58,
06071980200,3900,536,1008,65,1982,119,
26067982200,3220,1282,1558,10,178,34,
36029014904,1857,648,916,0,219,45,
06041122000,2818,469,809,82,1096,51,
24039980400,3948,1045,2625,12,170,40,
06031001602,9121,1889,1889,173,4724,167,
06065981000,6021,1072,1074,132,3490,43,
06067988300,5382,1398,1921,243,1378,151,49688
06037207302,4556,1905,823,767,669,35,39809
02105000200,47,6,0,0,0,35,41667
02185000300,2842,2325,33,43,104,250,
04013817400,2717,2583,0,12,36,52,42778
24003740400,6074,1700,3934,7,292,28,
06059099509,3332,2392,60,635,185,49,36071
06001423602,6222,2518,346,2226,614,93,38463
21047201503,4563,2847,651,100,647,51,
08059980400,1254,887,34,16,133,166,
49035112818,2334,1608,73,0,467,113,
37183051102,4884,3428,946,266,146,42,22361
26075005800,5052,2189,2241,28,253,80,
12119910900,6827,1424,3030,24,1994,105,
51760030500,4227,2185,994,467,232,57,33060
12071080202,2791,2671,13,13,38,30,98295
41051005600,6634,4177,283,974,710,27,31227
06053010900,8882,1884,2157,353,4057,78,78929
06067000700,2604,670,858,428,499,35,12387
31109003601,1277,598,365,0,194,36,
08043980200,2829,856,658,27,828,269,
36067005602,3878,2150,557,621,378,42,
06079011400,3088,599,1571,96,626,64,
36027640001,1375,231,628,32,405,31,
12057012211,2523,981,924,0,412,37,26250
